id,strand,fiveseen,polyAseen,threeseen,fiveend,polyAend,threeend,primer,chimera
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/70362/2415_55_CCS,-,0,1,1,NA,2360,2386,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/72078/2542_65_CCS,-,0,1,1,NA,2477,2502,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/73948/0_323_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/74899/1969_66_CCS,-,0,1,1,NA,1903,1927,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/75738/1467_55_CCS,-,0,1,1,NA,1412,1438,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/76417/409_79_CCS,-,0,1,1,NA,330,370,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/78265/41_1991_CCS,+,1,0,0,41,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/78485/1952_54_CCS,-,0,1,1,NA,1898,1925,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/79420/1021_72_CCS,-,0,1,1,NA,949,995,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/79484/1661_76_CCS,-,0,1,1,NA,1585,1613,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/79721/41_1620_CCS,+,1,0,0,41,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/81475/0_2778_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/81676/0_1791_CCS,+,0,1,1,NA,1791,1822,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/82696/2050_65_CCS,-,0,1,1,NA,1985,2021,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/85024/42_1804_CCS,+,1,0,0,42,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/87802/31_1673_CCS,+,1,0,0,31,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/88285/42_2741_CCS,+,1,0,0,42,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/88579/43_2122_CCS,+,1,0,0,43,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/89499/1942_69_CCS,-,0,1,1,NA,1873,1901,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/90452/42_1858_CCS,+,1,0,0,42,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/91010/0_2716_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/91826/0_2397_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/93364/45_2575_CCS,+,1,0,0,45,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/93588/0_389_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/94660/0_1214_CCS,+,0,1,1,NA,1214,1244,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/94745/0_2074_CCS,+,0,1,1,NA,2074,2100,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/94898/2754_60_CCS,-,0,0,1,NA,-1,2694,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/94958/1811_66_CCS,-,0,1,1,NA,1745,1771,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/95488/2128_0_CCS,-,1,0,0,35,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/95707/1169_72_CCS,-,0,1,1,NA,1097,1124,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/96197/0_2138_CCS,+,0,1,1,NA,2138,2170,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/97605/48_986_CCS,+,1,1,0,48,986,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/98050/1587_72_CCS,-,0,1,1,NA,1515,1549,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/98175/1113_58_CCS,-,0,1,1,NA,1055,1084,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/101922/2313_77_CCS,-,0,1,1,NA,2236,2269,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/102232/0_2331_CCS,+,0,1,1,NA,2331,2362,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/102597/0_486_CCS,+,0,1,1,NA,486,516,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/102874/1364_70_CCS,-,0,1,1,NA,1294,1325,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/104809/0_588_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/106857/0_2934_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/107412/0_1990_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/107908/41_656_CCS,+,1,0,0,41,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/834/680_69_CCS,-,0,1,1,NA,611,638,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/2334/0_214_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/2534/2777_72_CCS,-,0,1,1,NA,2705,2737,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/2681/2365_55_CCS,-,0,1,1,NA,2310,2336,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/3923/0_1273_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/3970/1956_71_CCS,-,0,1,1,NA,1885,1912,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/4107/783_0_CCS,-,1,0,0,31,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/4146/0_1857_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/4150/2366_69_CCS,-,0,1,1,NA,2297,2324,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/7168/2577_65_CCS,-,0,1,1,NA,2512,2531,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/7510/0_1257_CCS,+,0,1,1,NA,1257,1287,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/8539/1042_87_CCS,-,0,1,1,NA,955,995,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/8624/0_2324_CCS,+,0,1,1,NA,2324,2353,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/9698/30_1678_CCS,+,1,0,0,30,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/10127/2771_71_CCS,-,0,1,1,NA,2700,2731,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/10184/42_1939_CCS,+,1,0,0,42,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/10780/2086_68_CCS,-,0,1,1,NA,2018,2046,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/11735/45_1787_CCS,+,1,0,0,45,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/12944/0_1098_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/14123/1275_69_CCS,-,0,1,1,NA,1206,1239,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/14147/0_1865_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/15286/0_2283_CCS,+,0,1,1,NA,2283,2313,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/16116/0_2750_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/16708/0_2616_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/17464/0_2263_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/17505/1702_102_CCS,-,0,1,1,NA,1600,1657,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/17519/0_1964_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/18036/2071_70_CCS,-,0,1,1,NA,2001,2033,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/18405/0_1532_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/18482/0_2242_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/18640/0_1458_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/18682/43_2229_CCS,+,1,0,0,43,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/18896/45_354_CCS,+,1,0,0,45,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/19612/41_1000_CCS,+,1,0,0,41,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/19781/49_2329_CCS,+,1,0,0,49,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/20254/1242_0_CCS,-,1,0,0,29,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/21136/2258_72_CCS,-,0,1,1,NA,2186,2219,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/21501/2540_71_CCS,-,0,1,1,NA,2469,2497,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/21852/0_2062_CCS,+,0,1,1,NA,2062,2093,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/21892/30_1556_CCS,+,1,0,0,30,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/23939/40_1802_CCS,+,1,0,0,40,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/24482/43_1684_CCS,+,1,0,0,43,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/25898/1973_85_CCS,-,1,1,0,31,1919,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/26377/0_2014_CCS,+,0,1,1,NA,2014,2032,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/27424/0_2468_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/27804/2663_68_CCS,-,0,1,1,NA,2595,2620,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/28251/0_1310_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/28443/0_2383_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/29370/41_2255_CCS,+,1,0,0,41,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/30560/43_2078_CCS,+,1,0,0,43,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/31117/1658_66_CCS,-,0,1,1,NA,1592,1614,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/31405/0_1299_CCS,+,0,1,1,NA,1299,1324,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/31531/1437_0_CCS,-,1,0,0,30,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/32350/1658_0_CCS,-,1,0,0,31,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/32900/40_2101_CCS,+,1,0,0,40,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/33220/1952_32_CCS,-,0,0,1,NA,-1,1920,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/33306/2189_70_CCS,-,0,1,1,NA,2119,2149,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/33342/0_2290_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/33865/47_2085_CCS,+,1,0,0,47,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/34299/44_1911_CCS,+,1,0,0,44,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/34970/2138_67_CCS,-,0,1,1,NA,2071,2099,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/36502/2777_69_CCS,-,0,1,1,NA,2708,2738,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/37516/43_2014_CCS,+,1,0,0,43,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/37922/43_2181_CCS,+,1,0,0,43,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/38487/0_2030_CCS,+,0,1,1,NA,2030,2058,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/40179/0_2515_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/42067/46_2418_CCS,+,1,0,0,46,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/44734/2266_56_CCS,-,0,1,1,NA,2210,2237,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/44812/46_1218_CCS,+,1,0,0,46,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/46462/0_1461_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/48033/0_167_CCS,+,0,1,1,NA,167,197,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/48331/41_1451_CCS,+,1,0,0,41,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/48375/2395_73_CCS,-,0,1,1,NA,2322,2347,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/48449/1864_86_CCS,-,0,1,1,NA,1778,1829,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/48998/31_1965_CCS,+,1,0,0,31,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/49558/2096_57_CCS,-,0,1,1,NA,2039,2063,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/49727/1747_57_CCS,-,0,1,1,NA,1690,1718,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/50954/44_1594_CCS,+,1,0,0,44,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/51467/0_1284_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/52385/2567_99_CCS,-,0,1,1,NA,2468,2525,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/53886/45_1609_CCS,+,1,0,0,45,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/53909/1828_74_CCS,-,0,1,1,NA,1754,1790,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/53940/58_2163_CCS,+,1,0,0,58,-1,NA,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/54151/2080_55_CCS,-,0,1,1,NA,2025,2052,1,0
m160909_053831_42215_c101101372550000001823258404261741_s1_p0/54397/37_1083_CCS,+,1,0,0,37,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/1502/0_483_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/1888/3813_0_CCS,-,1,0,0,32,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/2811/0_755_CCS,+,0,1,1,NA,755,789,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/2980/0_652_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/5409/629_0_CCS,-,1,0,0,32,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/7075/502_0_CCS,-,1,0,0,30,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/8618/1474_30_CCS,-,0,0,1,NA,-1,1444,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/8911/1339_64_CCS,-,0,1,1,NA,1275,1309,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/10050/933_52_CCS,-,0,1,1,NA,881,906,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/10902/0_1353_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/12713/31_1597_CCS,+,1,1,0,31,1597,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/14226/0_716_CCS,+,0,1,1,NA,716,745,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/16341/0_1031_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/18041/0_632_CCS,+,0,1,1,NA,632,664,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/18292/0_582_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/19144/0_145_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/19534/0_1001_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/22181/932_62_CCS,-,0,1,1,NA,870,903,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/22429/0_491_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/22812/352_0_CCS,-,1,0,0,38,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/22920/1416_31_CCS,-,1,1,0,29,1414,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/22989/26_731_CCS,+,1,0,0,26,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/23470/865_0_CCS,-,1,0,0,29,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/23482/789_0_CCS,-,1,0,0,30,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/23563/1353_52_CCS,-,0,1,1,NA,1301,1325,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/23956/31_845_CCS,+,1,0,0,31,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/24232/0_590_CCS,+,0,1,1,NA,590,622,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/24366/1142_60_CCS,-,1,1,0,31,1113,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/24879/30_247_CCS,+,1,0,0,30,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/25133/0_697_CCS,+,0,1,1,NA,697,732,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/25419/779_0_CCS,-,1,0,0,31,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/27106/534_90_CCS,-,0,1,1,NA,444,506,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/27373/0_469_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/27874/0_141_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/29502/1229_69_CCS,-,1,1,0,34,1194,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/30369/0_677_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/30466/0_890_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/30955/669_54_CCS,-,0,1,1,NA,615,642,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/32461/1012_51_CCS,-,0,1,1,NA,961,986,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/32520/0_431_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/33150/0_278_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/34244/0_1037_CCS,+,0,1,1,NA,1037,1062,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/34262/521_64_CCS,-,0,1,1,NA,457,491,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/34829/188_52_CCS,-,0,1,1,NA,136,160,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/35995/0_1252_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/37268/0_684_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/37307/0_941_CCS,+,0,1,1,NA,941,967,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/38545/596_21_CCS,-,1,1,0,45,620,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/40366/0_228_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/40748/0_1367_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/40879/30_1021_CCS,+,1,0,0,30,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/43080/576_75_CCS,-,0,1,1,NA,501,549,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/44237/0_993_CCS,+,0,1,1,NA,993,1022,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/44280/0_623_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/44396/1322_65_CCS,-,0,1,1,NA,1257,1293,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/44534/786_0_CCS,-,1,0,0,31,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/45026/0_241_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/46504/387_58_CCS,-,0,1,1,NA,329,359,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/47698/673_0_CCS,-,1,0,0,31,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/47850/0_562_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/48729/0_1219_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/50483/30_592_CCS,+,1,0,0,30,-1,NA,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/51706/982_55_CCS,-,0,1,1,NA,927,953,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/51873/0_583_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/53972/1593_67_CCS,-,0,1,1,NA,1526,1564,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/54455/0_335_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/110317/0_637_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/118477/375_0_CCS,-,1,0,0,31,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/122169/0_508_CCS,+,0,1,1,NA,508,535,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/123491/716_60_CCS,-,0,1,1,NA,656,687,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/124020/0_286_CCS,+,0,1,1,NA,286,312,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/125470/775_51_CCS,-,0,1,1,NA,724,749,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/126557/0_548_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/130819/0_104_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/130990/29_557_CCS,+,1,0,0,29,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/130998/527_51_CCS,-,0,1,1,NA,476,499,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/133233/358_61_CCS,-,0,1,1,NA,297,328,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/134992/0_479_CCS,+,0,1,1,NA,479,514,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/141344/0_190_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/144712/335_51_CCS,-,0,1,1,NA,284,304,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/145191/0_767_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/145617/314_53_CCS,-,0,1,1,NA,261,287,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/145920/0_106_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/147683/31_651_CCS,+,1,0,0,31,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/147921/0_426_CCS,+,0,1,1,NA,426,456,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/149360/0_265_CCS,+,0,0,1,NA,-1,265,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/150734/0_155_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/153803/276_53_CCS,-,0,1,1,NA,223,248,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/158026/555_0_CCS,-,1,0,0,30,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/56229/0_384_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/56474/31_495_CCS,+,1,0,0,31,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/63194/655_60_CCS,-,0,1,1,NA,595,626,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/64636/640_66_CCS,-,1,1,0,31,605,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/75103/0_231_CCS,NA,0,0,0,NA,NA,NA,NA,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/78580/385_0_CCS,-,1,0,0,29,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/78587/529_0_CCS,-,1,0,0,29,-1,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/82890/641_58_CCS,-,0,1,1,NA,583,613,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/83010/567_31_CCS,-,1,1,0,31,567,NA,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/83570/0_340_CCS,+,0,1,1,NA,340,383,1,0
m160908_170551_42215_c101001122550000001823234409161627_s1_p0/84413/616_67_CCS,-,0,1,1,NA,549,587,1,0
